,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,37i9dQZF1EQmPV0vrce2QZ,country mix,0.2849263999999999,0.58796,220534.64,0.6267,0.000435308,5.34,0.184942,-7.32208,0.86,0.038486,119.89801999999996,3.9,0.5734000000000001
1,37i9dQZF1DX7aUUBCKwo4Y,country top 50,0.3517081999999999,0.56966,208215.5,0.5732999999999998,0.012261454,5.16,0.150632,-7.0243,0.84,0.035962,119.24085999999996,3.86,0.4715200000000001
2,37i9dQZF1DX1lVhptIYRda,hot country,0.214965912,0.5687200000000001,197253.66,0.6572,0.016393253,4.66,0.1471739999999999,-6.08484,0.82,0.037472,118.41124,3.86,0.4841400000000002
3,7J3PLgp2DGCDkvqZXHhv3x,country,0.1806935993485341,0.5661856677524431,222789.684,0.736609121,0.002307133,5.540716612,0.1739179153094462,-5.46123127,0.9087947882736156,0.0389443,128.69527361563536,3.980456026058632,0.5550065146579802
4,37i9dQZF1DWZBCPUIUs2iR,country's greatest hits,0.3511431,0.59327,211342.64,0.5764180000000001,0.001429987,5.07,0.170456,-8.8574,0.97,0.041812,121.87557000000004,3.9,0.5869399999999998
5,2Hi4RV1DJHHiSDcwYFFKeR,country hits 2010-2023,0.1734267782991203,0.5709296187683285,206667.1026392961,0.726442815,0.000591618,5.648093841642229,0.1687941348973606,-5.506032258,0.9032258064516128,0.042682405,125.40253079178898,3.964809384164223,0.5559354838709681
6,4hMwiXDTKH8ZHnrahlKook,country,0.3128973809523809,0.6319999999999998,185279.54761904763,0.6065999999999999,0.11533186,5.904761904761905,0.189897619,-8.719166667,0.5714285714285714,0.081071429,121.7982142857143,4.047619047619048,0.444052381
7,32k0tte3AB19E6uf2boA32,country songs to scream in the car!,0.1711580149847095,0.5764128440366971,207578.2844036697,0.7406330275229361,0.000218866,5.703363914373089,0.1806351681957185,-5.47217737,0.9357798165137616,0.0428263,127.00462385321109,3.9388379204892967,0.5883281345565747
8,37i9dQZF1DX13ZzXoot6Jc,country favourites,0.182657266,0.5593,193363.51,0.7019200000000001,0.000575224,4.84,0.161485,-5.47797,0.88,0.039341,123.58146999999995,3.85,0.5083829999999998
9,37i9dQZF1DX0MuOvUqmxDz,country christmas,0.3833589720279719,0.5396503496503494,197127.43356643355,0.5761048951048948,0.001450152,5.1328671328671325,0.1620587412587412,-6.638160839,0.8881118881118881,0.037307692,125.223028,3.769230769230769,0.5207300699300699
10,37i9dQZF1DWYnwbYQ5HnZU,country gold,0.2191037789473684,0.5786,218434.90526315788,0.6824000000000002,0.002402267,5.757894736842105,0.1475484210526315,-5.7754,0.9263157894736842,0.039335789,118.68172631578943,3.968421052631579,0.5244736842105262
11,37i9dQZF1DXbIbVYph0Zr5,country cookout,0.2119964183333333,0.6051166666666666,210911.325,0.7013500000000003,0.001957979,5.566666666666666,0.1622558333333333,-6.333616667,0.975,0.0408825,123.95288333333332,3.975,0.6277916666666666
12,17WrF3wsE02f0B711n9Dfh,country love songs,0.248024817,0.5504876957494405,210041.7606263982,0.6535505592841164,0.002393543,5.467561521252796,0.1633791946308724,-6.328040268,0.9038031319910514,0.039366219,126.4769015659954,3.955257270693513,0.4825181208053694
13,37i9dQZF1DXdfhOsjRMISB,country drive,0.2033209040000001,0.5855533333333334,205952.1,0.6980533333333334,0.000959,5.546666666666667,0.1702453333333332,-5.721313333,0.94,0.041149333,122.68247333333336,3.9466666666666654,0.5645666666666667
14,37i9dQZF1DX8WMG8VPSOJC,country kind of love,0.2949471764705882,0.5681411764705884,208053.4705882353,0.5858823529411764,0.000965387,5.623529411764705,0.12616,-6.842588235,0.9529411764705882,0.034295294,123.30785882352946,3.929411764705882,0.4728588235294119
15,37i9dQZF1DXe6yev4qlxCV,country frontier,0.2505563999999999,0.5337733333333332,201779.8,0.6662799999999999,0.007523176,4.946666666666666,0.1646653333333333,-5.877466667,0.8666666666666667,0.040406667,127.33112000000004,3.9066666666666654,0.4572133333333334
16,37i9dQZF1DWY1wwcap53LA,country frequency,0.1903644,0.5772320000000002,186398.832,0.7063520000000002,0.000900812,5.472,0.2054536,-5.7708,0.768,0.0544272,118.92841600000004,3.904,0.552416
17,37i9dQZF1DWWH0izG4erma,country rocks,0.060398065,0.53713,202137.02,0.80025,0.00709023,5.39,0.221245,-5.08933,0.76,0.052423,132.36911000000006,3.97,0.4912399999999998
18,37i9dQZF1EIhK2SpBL2Q7A,country love mix,0.30783064,0.5675600000000001,218112.18,0.6253599999999999,0.000308594,6.5,0.141206,-6.0727,0.98,0.033618,122.25973999999997,3.92,0.4533799999999999
19,37i9dQZF1DX3XlzkdkSVVR,country rock drive,0.33247575,0.5403625000000002,212413.9,0.5197375,0.014370481,5.9125,0.2008924999999999,-11.6715,0.95,0.0340025,121.80294999999995,4.0,0.6736250000000001
20,37i9dQZF1DWXbiccytJ5L7,country rap,0.1068017582417582,0.6929010989010989,201122.6263736264,0.7060989010989006,0.000520452,4.549450549450549,0.1985934065934066,-6.576307692,0.7032967032967034,0.1120153846153846,131.84058241758237,4.021978021978022,0.5246648351648351
21,02t75h5hsNOw4VlC1Qad9Z,country bangers only,0.1841402604255319,0.580578723,204310.28936170213,0.7568425531914897,0.0015353,5.757446808510639,0.1840089361702126,-5.30353617,0.8978723404255319,0.041999149,123.94291914893611,3.948936170212766,0.6281106382978726
22,37i9dQZF1DZ06evO0mUkkU,this is country yossi,0.4839444444444445,0.6594722222222222,298278.9166666667,0.426,6.202222222222223e-06,4.138888888888889,0.2790583333333333,-12.13852778,0.8055555555555556,0.4545138888888888,135.8389722222222,3.9166666666666665,0.7811111111111113
23,2XlWXSTD1AYi4MIhhKnqCU,country hits 2023,0.1503870407894736,0.5715065789473684,198342.8552631579,0.754177632,0.004147438,5.342105263157895,0.1705309210526315,-5.399815789,0.9078947368421052,0.043732237,125.4422631578947,3.9802631578947367,0.5826250000000002
24,37i9dQZF1EIfenvOZJT1hG,country rock mix,0.2133782799999999,0.5307399999999999,212163.56,0.6323,0.011228998,6.1,0.1884819999999999,-8.30002,0.88,0.037672,125.84212,4.0,0.5810799999999999
